,id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link
2057,2058,https://www.facebook.com/Rheas-Deli-Market-165988900133033/,,+1 415-282-5255,,,True,True,True,False,,,,,,
2058,2059,https://www.limonrestaurants.com/locations,https://www.limonrestaurants.com/menus,(415) 252-0918,2002,info@limonrotisserie.com,False,False,,,False,False,False,True,,
2059,2060,https://www.facebook.com/taqueriavallarta24th/,,+1 415-826-8116,,,True,True,True,False,,,,,,
2060,2061,https://restaurants.subway.com/united-states/ca/san-mateo/852-n-delaware-street?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=52556&utm_campaign=evergreen-2020,,(650) 235-4185,1965,,True,True,True,False,,,,,,
2061,2062,https://www.chick-fil-a.com/locations/ca/whipple-101?utm_source=yext&utm_medium=link,https://www.chick-fil-a.com/menu,(650) 701-0471,,04361@chick-fil-a.com,True,False,True,False,,,,,,
2062,2063,http://esperpentotapasrestaurant.com/,,+1 415-282-8867,,,True,True,True,False,False,False,False,False,,
2063,2064,http://www.mealhi5.com/Alhamra,,+1 415-621-3935,,,True,True,True,False,,,,,,
2064,2065,http://webesushisanfrancisco.com/?,,+1 415-565-0749,,,True,True,True,False,,,,,,
2065,2066,http://www.dynamodonut.com,https://dynamodonut.com/menu,(415) 920-1978,2008,,True,True,True,False,,,,,,
2066,2067,http://www.szechuancuisinesf.com,,(415) 661-8322,,,True,True,True,False,,,,,,
2067,2068,http://www.chilisf.com,,(415) 829-2960,,,,,,,,,,,,
2068,2069,http://www.vicinispizza.com,http://www.vicinispizza.com/menu.htm,(707) 425-2600,2002,vicinis@yahoo.com,True,True,True,False,,,,,,
2069,2070,http://www.santungrestaurant.com/,,+1 415-242-0828,,,,,,,,,,,,
2070,2071,http://www.mrpickles.com,http://www.mrpickles.com/menu,(408) 612-4902,,,True,True,True,False,,,,,,
2071,2072,http://cablecarcafe.com/,,(415) 383-3300,1988,,True,True,True,False,,,,,,
2072,2073,http://sattee.com/sk/index.php,,(415) 681-5539,,,,,,,,,,,,
2073,2074,http://naanncurrysanfrancisco.us/,,+1 415-664-7225,,naanncurrysf@gmail.com,True,True,True,False,,,,,,
2074,2075,http://crepevine.com/locations/irving-street/,https://crepevine.com/locations/irving-street/?y_source=1_MTQxNzg0NTYtODYwLWxvY2F0aW9uLm1lbnVfdXJs,(415) 681-5858,,,False,False,,,False,False,False,False,,
2075,2076,https://underdogstres.com,http://underdogstres.com/menu,(415) 566-8700,2007,doug@underdogstres.com,True,False,True,False,,,,,,
2076,2077,http://www.mahalosf.com,,(415) 665-1821,2015,Mahalobbq@gmail.com,True,True,True,False,,,,,,
2077,2078,https://restaurants.fiveguys.com/401-kenilworth-drive,https://www.fiveguys.com/menu,(707) 765-2255,,,True,True,True,False,,,,,,
2078,2079,https://ushi-taro-ramen.square.site,,(415) 702-6014,2018,,True,True,True,False,,,,,,
2079,2080,http://www.marneethaisf.com,,(415) 731-9999,1985,,True,True,True,False,False,False,False,False,,
2080,2081,http://sunsetbeersf.com,http://sunsetbeersf.com/food,(415) 571-8452,2015,,False,False,,,False,False,False,False,,
2081,2082,https://nankingchinabistro.com,,(415) 753-2900,1998,,,,,,,,,,,
2082,2083,http://www.my-abyssinia.com/,http://www.my-abyssinia.com/menu.html,(707) 568-6455,,,True,True,True,False,,,,,,
2083,2084,https://www.menchies.com/locations/frozen-yogurt-belmont-village-ca,http://www.menchies.com/frozen-yogurt-flavors,(650) 802-8373,2007,,True,True,True,False,,,,,,
2084,2085,http://www.chinahousepinole.com,,(510) 741-8788,2008,jimcechan9848@sbcglobal.net,True,True,True,False,,,,,,
2085,2086,https://www.facebook.com/pages/Cheung-Hing-Chinese-Restaurant/109025042465770,,+1 415-665-3271,,,True,True,True,False,,,,,,
2086,2087,http://www.newbambookitchen.com/,http://www.newbambookitchen.com/,(510) 521-6908,,,True,True,True,False,,,,,,
2087,2088,http://www.sfartscafe.com,http://www.sfartscafe.com/menu.php,(415) 665-7440,,,,,,,,,,,,
2088,2089,http://www.sfhometowncreamery.com,https://www.sfhometowncreamery.com/today-s-flavors-1,(415) 682-4977,2014,info@sfhometowncreamery.com,True,True,True,False,,,,,,
2089,2090,http://www.shengkee.com/,,(415) 564-4800,,,True,True,True,False,,,,,,
2090,2091,http://www.lalesf.com,http://www.lalesf.com/menu.html,(415) 566-8814,2014,,True,True,True,False,False,False,False,True,,
2091,2092,https://www.facebook.com/pages/Yummy-Yummy/109449359085826,,(415) 566-4722,,,True,False,True,False,,,,,,
2092,2093,http://www.kikisushi.com/,http://www.kitarosushi.com/kiki/menu.html,(415) 661-5522,,,False,False,,,False,False,False,False,,
2094,2095,http://www.thehandydeli.com,,(415) 681-3323,,,True,True,True,False,,,,,,
2095,2096,http://www.newarkbuffet.com/,http://www.newarkbuffet.com/index.php?a=index&m=Page&id=22,(510) 818-1136,,,True,True,True,False,,,,,,
2096,2097,http://www.cybellesfrontroom.com,,(415) 665-8088,2004,,True,True,True,False,,,,,,
2097,2098,https://dulcesantojitos.com,https://dulcesantojitos.com/menu,(925) 709-2877,2010,,True,True,True,False,,,,,,
2098,2099,http://twisteddonutsf.com,http://twisteddonutsf.com/#menu,(415) 463-5437,2014,,True,True,True,False,,,,,,
2099,2100,http://www.ebisusushi.com,,(415) 566-1770,,info@ebisusushi.com,False,False,,,False,False,False,False,,
2100,2101,http://frescasf.com,,(415) 742-5727,2010,,True,True,True,False,,,,,,
2101,2102,http://cafelafloreirving.com,https://www.cafelafloreirving.com/menu,(415) 524-5203,,,True,True,True,False,,,,,,
2102,2103,http://www.izakayasozai.com/,,(415) 371-9721,,suemee@sozaisf.com,False,False,,,False,False,False,False,,
2103,2104,http://kothairepublic.com,https://kothairepublic.com/menu/dinner-menu,(415) 742-4058,,,True,True,True,False,False,False,False,False,,
2104,2105,http://powderkegpub.com/,,(510) 724-7300,2008,contactus@powderkegpub.com,True,True,True,False,,,,,,
2105,2106,http://www.guadalajaraoakland.com,,(510) 533-7194,,,True,True,True,False,,,,,,
2106,2107,http://masaladosaca.com/,,+1 415-566-6976,,masaladosasf@gmail.com,True,True,True,False,False,False,False,False,,
2107,2108,https://www.facebook.com/Fujiyama-Ya-Japanese-Restaurant-115049648506600/,,(415) 665-1772,,,,,,,,,,,,
2108,2109,https://locations.jollibeefoods.com/usa/ca/concord/6020-diamond-blvd?utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=website&utm_term=1160990,http://www.jollibeeusa.com/menu.html,(925) 609-8476,,,True,True,True,False,,,,,,
2109,2110,https://pasquales-pizzeria.business.site,,(415) 661-2140,,,True,True,True,False,,,,,,
2110,2111,http://www.thegameparlour.com,https://www.thegameparlour.com/menu,(415) 655-6600,2018,hello@thegameparlour.com,True,True,True,False,,,,,,
2111,2112,http://sun-maxims.com/,,+1 415-463-2603,,lindseyemilianogfdm@gmail.com,True,True,True,False,,,,,,
2112,2113,http://henryshouseofcoffee.com,http://henryshouseofcoffee.com/product-category/coffee/,(415) 681-9363,1965,info@henryshouseofcoffee.com,True,True,True,False,,,,,,
2113,2114,http://homecoffeesf.com,,(415) 683-5943,,hello@homecoffeesf.com,True,True,True,False,,,,,,
2115,2116,http://www.ljsilvers.com,,(916) 421-4907,,kresisspatricia@gmail.com,True,True,True,False,,,,,,
2116,2117,https://www.izakayarintaro.com,https://www.izakayarintaro.com/#menu,(415) 589-7022,2014,,False,False,,,False,False,False,False,https://www.toasttab.com/rintaro?utm_source=opentablelist&utm_medium=referral&utm_campaign=opentablelistcampaign,
2117,2118,https://www.facebook.com/La-Noisette-Cafe-Deli-615740355229306/,,,,lanoisettedeli@gmail.com,True,True,True,False,,,,,,
2118,2119,http://khamsasf.com,http://www.khamsasf.com/menus/,(415) 316-9458,2017,,False,False,,,False,False,False,True,https://www.khamsasf.com/order-online/,
2119,2120,https://www.facebook.com/pages/Hop-Hings-Chinese-Restaurant/120197061330862,,(707) 429-1807,,,True,True,True,False,,,,,,
2120,2121,https://www.facebook.com/pages/category/Mexican-Restaurant/Juanitas-Mexican-Restaurant-466162170246747/,,(707) 527-5430,,,True,True,True,False,,,,,,
2121,2122,https://burgerking.com/store-locator/store/restaurant_1893,,(209) 836-0464,,bk03421@ghaimanagement.com,True,False,True,False,,,,,,
2122,2123,http://www.soonstofu.com/,,(650) 286-0860,2011,,True,True,True,False,,,,,,
2123,2124,https://www.biteunite.com/,,+1 415-624-3083,,infosf@biteunite.com,True,True,True,False,,,,,,
2124,2125,http://www.shizensf.com,https://www.shizensf.com/menu,(415) 678-5767,2015,,False,False,,,False,False,False,False,,
2125,2126,http://www.facebook.com/pages/Petes-Barbeque/112981965395479,,(415) 826-1009,,,True,True,True,False,,,,,,
2126,2127,https://www.iniburger.com/iniburger-fremont,,+1 510-556-2555,,support@iniBurger.com,True,True,True,False,,,,,,
2127,2128,http://www.urbanputt.com,https://www.urbanputt.com/menus-san-francisco/#dinner,(415) 341-1080,2014,,False,False,,,False,False,False,False,,
2128,2129,http://www.plainjanesanfrancisco.com,,(415) 654-5270,,pjreopen@gmail.com,True,True,True,False,,,,,,
2129,2130,https://locations.jollibeefoods.com/usa/ca/daly-city/6955-mission-st?utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=website&utm_term=1160970,https://www.jollibeeusa.com/our-food/,(650) 755-4848,,,True,True,True,False,,,,,,
2130,2131,https://www.facebook.com/Irmas-Pampanga-Restaurant-113147668711067/,,(415) 626-6688,1990,,True,True,True,False,,,,,,
2131,2132,http://www.bonnene.com,,(415) 872-9332,,,True,True,True,False,,,,,,
2132,2133,https://www.facebook.com/thepizzashopsf/,,(415) 824-1840,,,True,False,True,False,,,,,,
2133,2134,https://thesandwichplace.business.site/?m=true,,(415) 431-3811,1979,,True,True,True,False,,,,,,
2134,2135,http://oaxaquena.yolasite.com,http://oaxaquena.yolasite.com/menu.php,(415) 621-5446,,,True,True,True,False,,,,,,
2135,2136,https://www.sanjaliscosf.com/order-online,https://www.sanjaliscosf.com/order-online,(415) 648-8383,,info@sanjalisco.com,True,True,True,False,,,,,,
2136,2137,http://www.kitava.com,https://www.kitava.com/kitava-mission-district-menus/,(415) 780-1661,2017,info@kitava.com,True,True,True,False,,,,,,
2137,2138,http://www.kantinesf.com,http://www.kantinesf.com/menu,(415) 735-7123,2018,kantine@kantinesf.com,True,True,True,False,,,,,,
2138,2139,http://www.southernpacificbrewing.com,,+1 415-341-0152,,lisa@southernpacificbrewing.com,True,True,True,False,,,,,,
2139,2140,https://ordering.roundtablepizza.com/site/rtp43?utm_source=wisely&utm_medium=weblink&utm_campaign=43,https://ordering.roundtablepizza.com/Site/rtp43/Menu,(408) 374-2640,1959,,True,True,True,False,,,,,,
2140,2141,http://www.caspershotdogs.com/,,(510) 235-6492,1934,,True,True,True,False,,,,,,
2141,2142,http://www.rusticbakery.com,,(415) 878-4952,,,True,True,True,False,,,,,,
2142,2143,https://www.facebook.com/maiskitchenvietnamesecuisine/,,(510) 487-1378,2020,,True,True,True,False,,,,,,
2143,2144,https://www.eltechosf.com,http://eltechosf.com/menu/,(415) 550-6970,,,False,False,,,False,False,False,False,,
2144,2145,http://monkskettle.com/,https://www.monkskettle.com/menus-san-francisco/,(415) 865-9523,2007,nat@monkskettle.com,True,True,True,False,,,,,,
2145,2146,http://www.lolosf.com/,http://www.lolosf.com/menu/,(415) 643-5656,2007,lolorestaurantsf@gmail.com,False,False,,,False,False,False,True,https://www.toasttab.com/lolo?utm_source=opentablelist&utm_medium=referral&utm_campaign=opentablelistcampaign,
2146,2147,http://delfinasf.com,https://delfinasf.getbento.com/menus/,(415) 552-4055,,delfina@pizzeriadelfina.com,False,False,,,False,True,False,False,,
2147,2148,http://www.cincodemayoconcord.com,https://www.cincodemayoconcord.com/menu.html,(925) 691-8855,,,True,True,True,False,,,,,,
2148,2149,https://www.yellowmoto.com,,+1 515-314-8008,2019,info@yellowmoto.com,True,True,True,False,,,,,,
2149,2150,http://www.prubechu.com,http://www.prubechu.com/menu,(415) 853-0671,,,True,True,True,False,False,False,False,True,,
2150,2151,http://www.paprikasf.com,http://www.paprikasf.com/dinner,(415) 375-1477,2013,,True,True,True,False,False,False,False,True,https://www.ubereats.com,
2151,2152,http://www.ozorasushi.com,,(925) 691-6009,,,True,True,True,False,,,,,,
2152,2153,http://www.pinkonionpizza.com,,(415) 529-2635,2017,,True,True,True,False,,,,,,
2153,2154,http://www.puertoalegresf.net/menus,,+1 415-255-8201,,,True,True,True,False,False,False,False,False,,
2154,2155,http://www.cafelabohemesf.com,http://www.cafelabohemesf.com/menu,(415) 643-0481,,,True,True,True,False,,,,,,
2155,2156,http://www.waynes-wok.com,,(916) 428-1234,,,True,True,True,False,,,,,,
2156,2157,http://buttermilksouthernkitchen.com/,,+1 415-341-1031,,,True,True,True,False,,,,,,
2157,2158,https://elmetatesf.com,https://elmetatesf.com/index.php/menu/,(415) 641-7209,,,True,True,True,False,,,,,,
2158,2159,http://www.elvalencianosf.com/,http://www.elvalencianosf.com/menu/,+1 415-826-9561,,,True,True,True,False,False,False,False,False,,
2159,2160,http://www.sumosushialbany.com,,(510) 524-4700,,,True,True,True,False,,,,,,
2160,2161,http://www.belovedsf.com,http://www.belovedsf.com/#!menu/lp9jp,(415) 800-6546,2017,,True,True,True,False,,,,,,
2161,2162,http://berettasf.com/,https://berettasf.com/valencia/,(415) 695-1199,,,False,False,,,False,False,False,False,,
2162,2163,http://carmelinastaqueriasanfrancisco.cafesplanet.com,,(415) 502-1121,,,True,True,True,False,,,,,,
2163,2164,http://www.yatsingrestaurant.com/,http://dontcallmetom.com/yatsingrestaurant/menu.html,(650) 368-8889,2008,,True,False,True,False,,,,,,
2164,2165,https://www.facebook.com/Thai-Spice-pinole-117348098284214/,,(510) 669-9108,2003,,True,True,True,False,,,,,,
2165,2166,http://www.heungyuenrestaurant.com,,(415) 648-2666,,,,,,,,,,,,
2166,2167,https://www.sushishiosf.com,http://www.sushishiosf.com/menu,(415) 529-1030,2019,,True,True,True,False,False,True,False,True,https://www.doordash.com/store/sushi-shio-san-francisco-936287/en-US/?utm_medium,
2167,2168,http://www.foreigncinema.com/,http://www.foreigncinema.com/menus/,(415) 648-7600,,info@foreigncinema.com,False,False,,,False,False,False,False,,
2168,2169,https://order.campero.com/store/5011,,(833) 226-7376,,,True,True,True,False,,,,,,
2169,2170,http://www.oldjerusalem.co,https://www.oldjerusalem.co/menu/,(415) 642-5958,2005,,True,True,True,False,,,,,,
2170,2171,http://www.poke.house,https://www.poke.house/menu,(408) 429-8215,,,True,True,True,False,,,,,,
2171,2172,http://www.hawkerfare.com/,,+1 415-800-9000,,,True,True,True,False,False,False,True,False,,
2172,2173,http://Www.viamiacamden.com,,(408) 264-6222,1985,,True,True,True,False,,,,,,
2173,2174,http://taqueria-el-buen-sabor-san-francisco.sites.tablehero.com/,,+1 415-552-8816,,,True,True,True,False,,,,,,
2174,2175,http://www.trulyeats.com,http://www.trulyeats.com/valencia-menu,(415) 252-7482,1992,,True,True,True,False,,,,,,
2175,2176,http://www.cafelataza.com/,,+1 415-824-7717,,noelmartinez@cafelataza.com,,,,,,,,,,
2176,2177,http://www.kahnfections.com,https://kahnfections.com/menu/,(415) 525-3328,2011,,True,True,True,False,,,,,,
2177,2178,https://newcastillito.com,http://newcastillito.com,(415) 621-6971,1889,,True,True,True,False,,,,,,
2178,2179,http://quintasf.com,,(415) 647-9000,,,True,True,True,False,,,,,,
2179,2180,http://www.thespicejarsf.com/,http://www.thespicejarsf.com/sample-menu.html,(415) 829-3668,,,True,True,True,False,,,,,,
2180,2181,https://wisesonsdeli.com,https://media-cdn.getbento.com/accounts/55592749dcc66a034e9d84ead15c6a07/media/uSNwli0SfKAZKKumDyTo_070721-24th-menu.pdf,(415) 590-7955,2011,pastrami@wisesonsdeli.com,False,False,,,False,False,False,True,,
2181,2182,https://pakwanrestaurant.com/guerrero/,,(415) 255-2440,,,,,,,,,,,,
2182,2183,http://pholeehoaphat.com,http://pholeehoaphat.com/menu.html,(925) 680-8135,,,True,True,True,False,,,,,,
2183,2184,http://www.serranospizzasanfran.com,,(415) 695-1615,1991,serranospizza@gmail.com,True,True,True,False,,,,,,
2184,2185,https://www.latraviatasf.com,,(415) 282-0500,,,False,False,,,False,False,False,False,,
2185,2186,http://chavitasrestaurant.com,http://chavitasrestaurant.com/menu.html,(415) 285-6927,,,True,True,True,False,,,,,,
2186,2187,https://elajica.a-zcompanies.com,https://elajica.a-zcompanies.com/menu,(415) 658-7349,2005,,True,True,True,False,False,False,False,False,,
2187,2188,http://redcafesf.net,http://redcafesf.net/#gallery,(415) 282-1515,1997,,True,True,True,False,,,,,,
2188,2189,http://Puromichoacansj.com,,(408) 971-7102,,,True,True,True,False,,,,,,
2189,2190,http://www.dmaize.com,,(415) 424-0604,2012,,True,True,True,False,,,,,,
2190,2191,https://www.facebook.com/profile.php?id=100064143126278,,+1 415-285-4455,,tan@menutech.xyz,True,True,True,False,,,,,,
2191,2192,http://thesycamoresf.com/,,+1 415-252-7704,,,True,True,True,False,,,,,,
2192,2193,http://www.atlascafe.net/,,+1 415-648-1047,,,True,True,True,False,,,,,,
2193,2194,http://basaseafoodsf.com,,(415) 550-2388,,,True,True,True,False,,,,,,
2194,2195,https://www.facebook.com/TemoCafe/,,(415) 829-2822,2014,Temocafe2014@gmail.com,,,,,,,,,,
2195,2196,http://www.ls-caffe.com,,(415) 206-0274,2005,,True,True,True,False,,,,,,
2196,2197,http://www.missionchinesefood.com/,,+1 415-863-2800,,,True,True,True,False,,,,,,
2197,2198,http://napafoodmill.com,,(707) 256-3663,,,True,True,True,False,,,,,,
2198,2199,https://www.ramenwell.com,,(415) 589-7680,2018,,True,True,True,False,,,,,,
2199,2200,http://latortagorda.net,http://latortagorda.net/Menu.html,(415) 642-9600,2003,armandomacuil@latortagorda.net,,,,,,,,,,
2200,2201,https://www.panerabread.com/en-us/cafe/locations/ca/campbell/501-east-hamilton-avenue?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=608003&utm_content=main,https://www.panerabread.com/en-us/menu.html?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=204476&utm_content=menu,(408) 370-7840,,cafe4476@panerabread.com,True,True,True,False,,,,,,
2201,2202,http://gintei.co,http://gintei.co/Menu8-20-2020.pdf,(650) 636-4135,,,False,False,,,False,False,False,False,,
2202,2203,http://murillosrestaurant.com/,,(707) 448-3395,,,,,,,,,,,,
2203,2204,http://www.fostersfreeze.com/,,(707) 448-1400,,fostersfreezevv@gmail.com,True,True,True,False,,,,,,
2204,2205,http://www.bpgroupusa.com,http://bpgroupusa.com/Food_NC.html,(408) 600-3672,,,True,True,True,False,,,,,,
2205,2206,http://theicecreambarsf.com,http://theicecreambarsf.com/menu/,(415) 742-4932,,hello@theicecreambarsf.com,True,False,True,False,,,,,,
2206,2207,https://restaurants.ihop.com/en-us/ca/santa-rosa/breakfast-2745-4th-st-696?utm_source=yelp&utm_medium=referral&utm_campaign=yelp_referral,https://www.ihop.com/en/menu,(707) 579-4000,1958,,True,True,True,False,,,,,,
2207,2208,https://locations.baskinrobbins.com/ca/alameda/2601-blanding-ave?utm_source=Yext&utm_medium=organic&utm_campaign=Yext,,(510) 865-2231,,,True,True,True,False,,,,,,
2208,2209,http://www.stickyricebistro.com/,,(707) 863-7500,,,True,True,True,False,,,,,,
